TIMESTAMP,RECORD,DCS_Model,DCS_Serial,DCS_ABSSpd_Avg,DCS_Direction_Avg,DCS_NorthCur_Avg,DCS_EastCur_Avg,DCS_Heading_Avg,DCS_TiltX_Avg,DCS_TiltY_Avg,DCS_SPstd_Avg,DCS_SigStrength_Avg,DCS_PingCnt_Avg,DCS_AbsTilt_Avg,DCS_MaxTilt_Avg,DCS_StdTilt_Avg
2018-11-19 02:20:00,82059,420,720,8.164085,221.6538,-6.017525,-5.331824,282.3342,1.905137,-8.966399,4.281374,-27.72328,100,9.165297,9.307318,0.09934259
2018-11-19 02:30:00,82060,420,720,8.91431,207.6779,-7.724238,-4.273965,281.3266,1.839319,-4.049159,-2.304448,-12.29762,35.4565,54.15893,8.442031,4.355209
2018-11-19 02:40:00,82061,420,720,9.45557,213.3739,-7.894541,-5.204067,279.4572,1.971418,-0.7221804,4.041838,-28.68495,100,9.291853,9.510956,0.1430057
2018-11-19 02:50:00,82062,420,720,9.065496,205.9874,-8.171429,-3.818876,276.743,1.980676,4.82316,-2.507245,-12.41049,35.1378,54.93233,9.584848,4.662445
2018-11-19 03:00:00,82063,420,720,6.618748,219.5341,-5.069675,-4.22918,281.7479,1.73033,0.0709753,4.22221,-29.79811,100,7.866819,8.095143,0.1236012
2018-11-19 03:10:00,82064,420,720,6.460399,199.0316,-6.105708,-2.107473,280.1669,1.777695,0.08876657,3.895303,-29.63507,100,7.149333,7.252645,0.06692564
2018-11-19 03:20:00,82065,420,720,6.896807,217.2435,-5.386278,-4.04001,278.5276,1.772619,0.3739996,4.266378,-29.88333,100,8.109179,8.271554,0.1485336
2018-11-19 03:30:00,82066,420,720,6.334832,226.0824,-4.323382,-4.585548,272.5525,1.547307,0.451221,3.934652,-29.78676,100,8.005671,8.132975,0.1054477
2018-11-19 03:40:00,82067,420,720,4.766595,215.1116,-3.795131,-2.566493,267.3271,1.693919,0.5620706,4.49326,-30.31387,100,7.308978,7.50563,0.1169895
2018-11-19 03:50:00,82068,420,720,2.005143,267.1176,-0.1009921,-2.002579,272.4403,1.57606,-0.358967,6.82328,-28.81819,100,5.510408,5.619466,0.08039892
2018-11-19 04:00:00,82069,420,720,1.603935,259.9567,-0.2377283,-1.423495,172.489,1.521618,-0.01539302,4.674359,-30.96768,100,4.679636,4.779006,0.0685554
2018-11-19 04:10:00,82070,420,720,1.607276,214.329,-0.5696394,-0.9780301,133.9457,1.420402,-0.143858,15.53282,-21.68905,100,4.907777,5.010252,0.08050072
2018-11-19 04:20:00,82071,420,720,5.168628,89.90353,0.1220165,5.049208,156.0672,1.369258,-5.11609,287737.2,-12.18155,37.37091,52.69824,5.632019,2.973329
2018-11-19 04:30:00,82072,420,720,9.069747,73.45357,2.406421,8.719472,158.9426,1.480613,-6,577855.4,4.125359,-28.78026,100,6.742488,6.883108
2018-11-19 04:40:00,82073,420,720,15.3721,85.52718,1.095094,15.30072,168.4321,1.707056,-4.5,0.3945525,4.244809,-28.91501,100,9.547389,9.672416
2018-11-19 04:50:00,82074,420,720,18.02025,97.50993,-2.355686,17.86521,178.2699,2.023063,5.577855,2.99439,-13.33391,35.29407,56.16938,12.42462,6.309629
2018-11-19 05:00:00,82075,420,720,19.97378,98.75858,-3.058723,19.62253,176.8308,2.04064,12.39348,4.047699,-30.38793,100,12.55903,12.78427,0.1593792
2018-11-19 05:10:00,82076,420,720,16.9283,87.73999,0.5642253,16.8563,162.8701,1.30608,-10.25082,2.344565,-13.01169,36.14631,55.79376,10.89912,5.274722
2018-11-19 05:20:00,82077,420,720,17.20676,83.98054,1.788741,17.08755,164.9158,1.842571,-1,1.1024,4.280511,-23.45661,100,11.25456,11.6703
2018-11-19 05:30:00,82078,420,720,20.33466,90.34848,-0.3879881,20.13062,168.7524,2.228687,-5,293750.3,4.404574,-25.90394,100,11.38181,11.93259
2018-11-19 05:40:00,82079,420,720,21.91669,85.91584,1.59376,21.74066,166.8503,2.410193,5.608915,3.189903,-10.53313,37.37708,56.22026,13.4396,7.294583
2018-11-19 05:50:00,82080,420,720,21.74354,91.16368,-0.4326004,21.69242,168.1567,2.37032,6.158385,2.879767,-10.35013,37.22422,56.78202,13.00516,6.611934
2018-11-19 06:00:00,82081,420,720,26.10854,100.0843,-5.004622,25.35573,175.8335,2.674198,5.508491,5.292542,-10.45373,37.41858,56.12831,14.68553,8.751285
2018-11-19 06:10:00,82082,420,720,23.82003,96.19829,-2.567315,23.67866,171.9876,1.975118,6.22388,3.5368,-10.55931,37.54243,56.83116,13.90562,7.262275
2018-11-19 06:20:00,82083,420,720,21.87839,109.8414,-7.15052,20.41389,181.1348,1.887915,6.663529,3.980105,-10.40477,37.38123,57.25862,14.51778,7.917571
2018-11-19 06:30:00,82084,420,720,28.46242,117.6124,-13.22106,25.19745,183.0554,2.367427,-1,5.237655,4.686826,-25.55664,100,15.44621,16.77234
2018-11-19 06:40:00,82085,420,720,24.45575,115.9025,-11.14662,21.03661,194.3653,3.12433,17.55709,4.762301,-26.75394,100,17.84204,18.46465,0.5435565
2018-11-19 06:50:00,82086,420,720,24.49212,110.0657,-9.184734,22.21279,188.8428,2.510658,16.71515,4.765023,-25.46959,100,16.90838,18.79007,1.396729
2018-11-19 07:00:00,82087,420,720,23.8115,102.3611,-5.253242,22.86768,180.2772,2.257518,-2.667075,4.501318,-27.82093,100,15.31026,16.87402,0.9303648
2018-11-19 07:10:00,82088,420,720,23.09257,99.31197,-3.714452,22.77445,174.3416,0.6183795,-6.560509,3.868827,-10.88972,36.96365,56.07528,13.25242,8.25051
2018-11-19 07:20:00,82089,420,720,21.87741,106.3428,-6.126717,21.00049,185.707,1.808256,6.897484,3.950557,-12.3455,36.82632,57.48212,14.37241,7.145494
2018-11-19 07:30:00,82090,420,720,17.95216,76.72518,4.186258,17.42615,163.7526,0.6573426,-8,0.4168285,4.636968,-27.56668,100,8.457539,9.498343
2018-11-19 07:40:00,82091,420,720,12.65704,84.39798,1.262827,12.42508,172.9769,1.6391,1.632765,2.525809,-11.96997,36.18283,56.19537,11.56221,5.518674
2018-11-19 07:50:00,82092,420,720,14.49159,90.12681,-0.04729289,14.48765,179.6994,1.841568,5.328959,2.279844,-11.92269,35.80074,55.91349,11.27904,5.401911
2018-11-19 08:00:00,82093,420,720,7.453747,61.25158,2.238668,6.736154,167.9381,1.522325,-7,419707.4,4.317085,-29.74776,100,7.942981,8.346149
2018-11-19 08:10:00,82094,420,720,3.695497,85.8893,0.2943731,3.67934,191.5882,1.731313,-8.5,413887.8,13.25841,-27.28227,100,9.37374,10.14831
2018-11-19 08:20:00,82095,420,720,3.043153,98.33012,-0.690955,2.956605,175.4524,1.789287,2.263362,3.849641,-14.20193,34.26819,52.84638,9.939856,8.3855
2018-11-19 08:30:00,82096,420,720,2.352362,101.548,-1.512168,1.429873,182.4087,1.683388,-7.163709,10.54371,-1.207,38.51297,54.76905,8.119904,3.909728
2018-11-19 08:40:00,82097,420,720,5.021627,287.904,-0.1645094,-4.181986,204.3495,2.11276,-9.207805,3.227602,-13.25425,33.31087,56.73088,15.95446,5.946407
2018-11-19 08:50:00,82098,420,720,7.798398,262.6445,-0.7679895,-7.387239,205.8387,2.033514,1.044549,13.90985,-31.19947,100,11.19962,12.61052,0.8895916
2018-11-19 09:00:00,82099,420,720,8.124736,228.7121,-5.344976,-6.110456,186.155,0.589847,-6.927641,4.405861,-34.83119,100,6.961548,9.573355,1.303801
2018-11-19 09:10:00,82100,420,720,8.086082,228.7052,-5.197512,-6.039923,231.9361,1.861664,-3.64122,2.126413,-13.01527,32.94827,54.69091,9.656528,5.435624
2018-11-19 09:20:00,82101,420,720,9.522259,231.8232,-6.007192,-7.367547,248.9408,-0.9320678,-8.745841,10.57645,-26.90217,100,8.939667,10.47458,0.8531811
2018-11-19 09:30:00,82102,420,720,13.80156,230.9295,-8.736531,-10.67967,261.1444,0.1302831,-11.03152,4.792443,-30.22271,100,11.15136,12.80715,1.446695
2018-11-19 09:40:00,82103,420,720,13.45791,217.0354,-10.78108,-7.828829,267.2778,0.5945399,-8.889487,6.061456,-29.00402,100,9.155475,10.52872,0.9834085
2018-11-19 09:50:00,82104,420,720,14.50365,220.2068,-11.04771,-8.9358,276.7619,1.14938,-12.08988,4.791224,-28.97031,100,12.19871,13.719,1.11799
2018-11-19 10:00:00,82105,420,720,16.78959,223.5949,-12.16084,-11.57596,263.9442,0.6852264,-1.10526,4.594193,-30.01428,100,12.80211,15.35676,1.500018
2018-11-19 10:10:00,82106,420,720,15.87965,218.0613,-12.39725,-9.846103,267.0249,1.338893,0.7348452,4.295533,-29.14729,100,15.70686,17.43064,1.166024
2018-11-19 10:20:00,82107,420,720,16.15528,221.494,-12.09158,-10.69562,264.844,0.3894632,1.528279,5.904706,-28.74651,100,14.45366,16.40125,1.461815
2018-11-19 10:30:00,82108,420,720,15.829,212.0432,-13.41383,-8.377414,268.2704,2.24514,-13.97511,4.482162,-28.7558,100,14.22797,16.1548,1.32544
2018-11-19 10:40:00,82109,420,720,14.989,237.3723,-8.090508,-12.61089,258.7958,-0.5419883,-11.9291,4.814497,-30.08755,100,12.07326,13.84768,1.235768
2018-11-19 10:50:00,82110,420,720,13.13659,216.7451,-10.49747,-7.871848,271.6617,2.46564,0.4903708,4.535956,-29.28592,100,16.45798,18.00867,0.9250404
2018-11-19 11:00:00,82111,420,720,11.98761,212.4946,-9.97867,-6.559968,267.9571,2.95042,-13.8842,4.695478,-29.61201,100,14.21647,15.51264,0.9516319
2018-11-19 11:10:00,82112,420,720,16.77922,214.5954,-13.53352,-9.285997,264.4317,2.660104,-12.77563,4.626616,-29.38144,100,13.14176,15.28984,1.275837
2018-11-19 11:20:00,82113,420,720,17.1398,210.8767,-14.71521,-8.785367,271.9641,2.354356,-15.85022,4.681421,-29.64212,100,16.06137,18.42175,1.551195
2018-11-19 11:30:00,82114,420,720,14.64231,213.1975,-12.30491,-7.91239,267.9276,2.196293,-14.97279,4.523372,-29.02151,100,15.15629,17.00003,1.157515
2018-11-19 11:40:00,82115,420,720,15.78424,214.0218,-12.94416,-8.81423,268.1895,1.499902,-16.02817,4.959579,-28.75828,100,16.17541,18.48876,1.203144
2018-11-19 11:50:00,82116,420,720,13.3343,211.7208,-11.33557,-7.019076,271.06,2.094588,0.534655,4.178329,-28.37971,100,15.85643,16.98333,0.6620255
2018-11-19 12:00:00,82117,420,720,13.77047,205.1986,-12.45715,-5.858307,269.0989,2.406777,-13.87451,4.350571,-28.272,100,14.11648,15.60626,1.091722
2018-11-19 12:10:00,82118,420,720,16.49813,211.4294,-14.05087,-8.639264,266.2207,2.472396,-13.84617,4.588896,-28.45234,100,14.11102,15.28877,0.9105548
2018-11-19 12:20:00,82119,420,720,16.16056,220.5303,-12.21235,-10.50637,263.7321,1.990935,-0.1622505,4.306592,-27.91154,100,14.71839,16.72116,1.001705
2018-11-19 12:30:00,82120,420,720,14.75351,201.3513,-13.64173,-5.437304,265.4378,2.728906,-15.3059,4.614458,-28.27587,100,15.56793,17.24619,1.120527
2018-11-19 12:40:00,82121,420,720,13.14259,213.7654,-10.93417,-7.234408,266.9475,2.249984,0.04424477,4.370949,-28.19341,100,14.37263,16.0846,1.021312
2018-11-19 12:50:00,82122,420,720,12.10039,204.5701,-10.89579,-4.961547,262.662,2.087602,-1.85034,5.023379,-28.44182,100,13.47382,15.25568,1.443002
2018-11-19 13:00:00,82123,420,720,10.0923,201.8543,-9.354721,-3.772768,262.8923,2.736761,-11.91215,4.497024,-27.8401,100,12.34701,14.24031,1.076411
2018-11-19 13:10:00,82124,420,720,12.87085,212.006,-10.94462,-6.692611,265.1915,2.021184,-14.00916,4.261724,-27.73761,100,14.18973,15.67465,1.074453
2018-11-19 13:20:00,82125,420,720,11.41374,212.2887,-9.71699,-5.911385,268.1215,2.519692,-15.31006,4.519493,-28.08714,100,15.56627,16.93565,1.036097
2018-11-19 13:30:00,82126,420,720,12.55759,208.7392,-10.9344,-6.127913,266.4067,1.766389,-11.77045,4.370906,-27.00229,100,12.00086,13.92499,1.249843
2018-11-19 13:40:00,82127,420,720,11.42594,239.4353,-5.72221,-9.808634,257.7922,0.9265217,0.02802992,7.118815,-26.76476,100,9.781782,11.46031,0.9532112
2018-11-19 13:50:00,82128,420,720,7.605958,230.8441,-4.887233,-5.692253,257.4313,4.465474,6.488334,-2.083806,-12.15783,35.64909,55.13751,10.53123,5.961943
2018-11-19 14:00:00,82129,420,720,11.63629,234.9275,-6.618495,-9.483671,257.1544,0.9749845,-8.750843,15.10911,-25.74902,100,8.982135,10.85855,1.208457
2018-11-19 14:10:00,82130,420,720,8.862638,222.6619,-6.356788,-6.046108,258.8711,1.487715,-0.7648849,4.617307,-27.99254,100,11.68698,13.15494,0.8910853
2018-11-19 14:20:00,82131,420,720,9.079474,217.7527,-7.192442,-5.54106,272.6092,1.565868,-10.98906,6.264299,-27.66742,100,11.11048,12.57878,0.9541299
2018-11-19 14:30:00,82132,420,720,11.39764,226.6006,-7.267573,-8.417607,257.5228,1.096124,-9.394262,12.98623,-24.36578,100,9.517365,10.78982,0.7382663
2018-11-19 14:40:00,82133,420,720,8.835598,231.2251,-5.462685,-6.920003,263.0406,1.978969,-11.54823,4.416021,-28.39795,100,11.74018,12.92787,0.8825216
2018-11-19 14:50:00,82134,420,720,8.516044,236.8853,-4.44192,-7.234009,260.1273,0.8499504,-8.376141,4.799285,-28.05026,100,8.510009,9.272923,0.6785361
2018-11-19 15:00:00,82135,420,720,8.83473,264.6355,-0.8697183,-8.788795,261.1391,0.6779425,-6.980317,15.43176,-25.33371,100,7.039329,8.47632,0.8605761
2018-11-19 15:10:00,82136,420,720,4.831293,230.4204,-3.178463,-3.527432,252.8296,0.6635216,-6.697444,4.611508,-29.81856,100,6.809984,7.847949,0.7163807
2018-11-19 15:20:00,82137,420,720,5.978144,290.2434,1.742898,-5.13434,235.0838,-0.9676648,-10.07693,4.499644,-32.48388,100,10.1704,11.76501,1.079545
2018-11-19 15:30:00,82138,420,720,4.606062,316.8299,2.934391,-3.421283,208.0522,0.9469742,-10.20283,2.591136,-14.66049,33.87986,56.74768,11.63875,5.424554
2018-11-19 15:40:00,82139,420,720,3.878218,170.2585,3.721302,-0.4744825,199.9841,2.471666,4.90319,10.41258,-10.57277,33.81989,55.48861,14.8696,9.880655
2018-11-19 15:50:00,82140,420,720,3.094212,73.90434,0.2064614,2.921821,194.5644,2.736713,4.855,5.277513,-11.08838,34.45211,55.4588,14.15006,10.08984
2018-11-19 16:00:00,82141,420,720,5.903474,111.2924,-2.097344,5.515517,197.9822,2.656248,15.20534,4.431335,-29.99724,100,15.44364,16.7634,1.03048
2018-11-19 16:10:00,82142,420,720,12.71943,97.74853,-1.725831,12.59643,204.2376,3.171356,-1,8.28741,4.643898,-28.59795,100,18.56497,21.15749
2018-11-19 16:20:00,82143,420,720,16.90899,119.7728,-8.35764,14.54899,206.2178,2.222283,19.71425,4.270654,-27.74653,100,19.86209,21.36768,0.7566013
2018-11-19 16:30:00,82144,420,720,18.52703,112.3946,-7.053816,17.12761,203.2413,3.61745,10.21814,6.087913,-11.75518,36.30628,60.90251,20.22225,9.289961
2018-11-19 16:40:00,82145,420,720,20.45477,110.6059,-7.20249,19.13809,194.5686,3.142202,7.5282,6.829693,-11.48579,36.25781,58.11353,17.85564,10.00267
2018-11-19 16:50:00,82146,420,720,18.88149,109.2952,-6.573878,17.57447,188.5198,2.328291,15.5781,4.126601,-25.93453,100,15.75166,16.17794,0.2335858
2018-11-19 17:00:00,82147,420,720,18.13433,99.06836,-2.758914,17.88973,190.7238,2.15956,14.98817,4.221028,-25.68389,100,15.14227,15.78676,0.3783281
2018-11-19 17:10:00,82148,420,720,16.17166,90.4958,-0.1444189,16.17083,187.2271,2.143676,14.05802,4.749136,-25.94485,100,14.22066,15.45296,1.04856
2018-11-19 17:20:00,82149,420,720,19.71071,101.3899,-4.376395,18.82043,187.1045,1.619971,8.189495,2.698497,-10.34281,37.78191,58.82215,14.78178,6.003584
2018-11-19 17:30:00,82150,420,720,27.24588,119.4285,-13.52639,23.32986,207.636,3.963432,10.20319,2.559033,-9.772296,37.54346,61.34627,22.53867,11.319
2018-11-19 17:40:00,82151,420,720,25.70676,116.0351,-11.31431,23.07687,199.0664,2.77421,-1,8.47267,4.352404,-24.98383,100,18.69568,19.57031
2018-11-19 17:50:00,82152,420,720,21.08743,104.9716,-5.346606,20.29052,187.0333,0.9505414,-8.750844,3.064427,-10.3512,36.63967,58.2891,14.60962,6.360637
2018-11-19 18:00:00,82153,420,720,23.7288,111.0622,-8.337315,21.99518,201.2727,3.049379,-1.5,4.42296,4.818257,-24.92964,100,19.66904,21.6045
2018-11-19 18:10:00,82154,420,720,25.36661,114.1944,-10.6646,22.26981,198.8406,2.53563,18.39249,4.768637,-26.86105,100,18.5922,20.00422,1.016949
2018-11-19 18:20:00,82155,420,720,30.6764,120.8275,-15.6766,26.36053,203.9765,3.496717,-11.29301,2.916553,-11.43821,36.49609,60.40014,21.29359,11.62502
2018-11-19 18:30:00,82156,420,720,29.98104,118.2316,-14.18696,26.41129,205.3431,5.099345,9.819129,3.400458,-10.34609,37.60182,61.14506,23.03036,11.93899
2018-11-19 18:40:00,82157,420,720,25.59702,118.567,-12.2515,22.47398,201.1254,3.596119,-0.7219601,4.631574,-24.69914,100,19.70229,20.46765,0.4280258
2018-11-19 18:50:00,82158,420,720,27.08313,112.7153,-10.43558,24.98631,195.9195,3.751728,-1,7.827595,4.956232,-25.1847,100,18.31257,19.92277
2018-11-19 19:00:00,82159,420,720,24.93093,113.8997,-9.941567,22.83277,195.4603,2.455725,-9.106155,5.935097,-10.45429,37.14604,58.76525,17.47359,8.939614
2018-11-19 19:10:00,82160,420,720,23.91653,100.7468,-5.11748,22.62844,195.2104,2.300153,9.223775,3.729385,-11.10598,36.69483,59.8742,16.23589,6.74323
2018-11-19 19:20:00,82161,420,720,21.88771,108.6742,-7.079581,20.65802,195.5147,2.158983,7.364835,6.109494,-10.48964,37.39305,57.95176,17.37514,9.596683
2018-11-19 19:30:00,82162,420,720,18.3067,95.07478,-1.719921,18.1977,191.5371,1.655558,-0.3573599,4.401401,-27.01434,100,14.15036,14.41837,0.184921
2018-11-19 19:40:00,82163,420,720,16.01942,76.09521,3.850725,15.5497,169.1822,0.4610623,-8.5,379919.5,4.290828,-27.37527,100,9.373025,9.928201
2018-11-19 19:50:00,82164,420,720,13.12136,89.77068,-0.03752255,12.8473,170.7132,0.9257847,1.54271,1.946949,-11.32123,36.3684,55.5779,9.88256,4.250048
2018-11-19 20:00:00,82165,420,720,3.919746,35.94735,3.216175,2.213741,157.4772,1.382126,0.7997396,2.618695,-10.49255,36.46634,53.36303,6.488777,3.265823
2018-11-19 20:10:00,82166,420,720,3.698684,133.8531,-0.4001889,1.525373,155.2349,1.251247,-5.113266,9.564402,-9.489435,35.41737,53.16748,5.618815,2.492077
2018-11-19 20:20:00,82167,420,720,1.298053,30.0115,1.075546,0.4225411,255.1394,1.379394,-4,335398,4.464426,-31.69102,100,5.019211,5.080659
2018-11-19 20:30:00,82168,420,720,3.348396,221.4938,-2.537811,-2.177222,310.3891,1.653614,-0.3304825,4.742992,-31.11932,100,6.864896,6.946791,0.05748658
2018-11-19 20:40:00,82169,420,720,6.996377,223.4278,-5.149928,-4.726723,305.6458,1.797099,-8.10477,4.235319,-29.517,100,8.300489,8.384322,0.06188794
2018-11-19 20:50:00,82170,420,720,12.08645,216.2279,-9.696848,-7.089581,288.1764,1.925007,-8.998957,4.113813,-30.76089,100,9.202971,9.360826,0.08592495
2018-11-19 21:00:00,82171,420,720,13.87663,214.1456,-11.58619,-7.464931,289.5696,2.837605,-10.90981,4.055811,-30.57763,100,11.26984,11.54009,0.1687414
2018-11-19 21:10:00,82172,420,720,17.85469,202.0458,-16.5461,-6.669741,274.9402,4.147833,0.1720552,4.236826,-30.10454,100,16.23629,16.39856,0.1142202
2018-11-19 21:20:00,82173,420,720,15.82524,205.0105,-14.34337,-6.679457,278.3173,3.480521,-7.1265,-5.462909,-13.07012,34.7483,57.3056,15.34534,8.216884
2018-11-19 21:30:00,82174,420,720,16.14428,200.5696,-15.00627,-5.810845,278.1888,3.151227,-13.9334,4.330072,-30.14276,100,14.28008,14.58133,0.1922201
2018-11-19 21:40:00,82175,420,720,18.31532,207.3894,-16.27337,-8.379457,281.7965,3.346202,-1.06352,4.173784,-30.8007,100,15.38665,15.7108,0.2660797
2018-11-19 21:50:00,82176,420,720,16.38021,213.7542,-13.58392,-8.807886,287.2269,2.121984,-12.79682,4.038719,-30.07765,100,12.97427,13.13837,0.09965258
2018-11-19 22:00:00,82177,420,720,19.16223,207.8068,-16.82794,-8.97351,282.5941,3.047561,-15.44246,4.154925,-31.37513,100,15.7354,16.04825,0.2388128
2018-11-19 22:10:00,82178,420,720,21.20495,203.6804,-19.41741,-8.516365,279.1176,3.318185,0.5480204,4.431799,-30.38055,100,17.28337,17.47034,0.1176189
2018-11-19 22:20:00,82179,420,720,18.63015,209.3604,-16.27952,-8.987057,277.1488,3.296359,-16.63483,3.813118,-30.20417,100,16.95323,17.31157,0.2335394
2018-11-19 22:30:00,82180,420,720,16.90882,206.7799,-15.10503,-7.583178,277.7432,3.45687,0.5543003,4.311187,-30.27562,100,17.11787,17.25806,0.09699891
2018-11-19 22:40:00,82181,420,720,16.66715,204.6826,-15.12492,-6.99369,278.5545,2.632968,14.63114,4.427742,-29.68305,100,14.86295,14.99714,0.09656837
2018-11-19 22:50:00,82182,420,720,15.30684,201.1143,-14.21069,-5.591517,286.7554,2.846665,0.7253599,4.48146,-30.31105,100,14.55942,14.87092,0.1958952
2018-11-19 23:00:00,82183,420,720,18.37288,207.9358,-16.18583,-8.596225,287.4757,3.004486,-14.92062,4.28076,-29.71345,100,15.21683,15.65525,0.2833875
2018-11-19 23:10:00,82184,420,720,18.44794,205.8104,-16.60785,-8.031301,283.5361,3.01691,-15.3127,4.083599,-29.4201,100,15.60456,15.75887,0.09429771
2018-11-19 23:20:00,82185,420,720,19.22417,205.9774,-17.26575,-8.388658,282.4542,2.617457,-0.1431799,3.887845,-29.38607,100,14.77563,15.08915,0.2308552
2018-11-19 23:30:00,82186,420,720,15.33702,199.3306,-14.4613,-5.060159,279.4348,2.703475,-14.02008,4.685226,-29.62985,100,14.27439,14.48256,0.1469801
2018-11-19 23:40:00,82187,420,720,18.2171,202.429,-16.83021,-6.960059,283.893,2.537032,0.5227098,4.162433,-29.9435,100,13.87408,14.0266,0.1058643
2018-11-19 23:50:00,82188,420,720,13.50941,210.7774,-11.62474,-6.84606,282.3058,2.414999,-14.11804,4.798367,-29.86587,100,14.32009,14.49126,0.1130332
2018-11-20 00:00:00,82189,420,720,16.51366,207.7507,-14.61022,-7.656545,279.9254,2.469864,-0.1689844,4.450012,-29.65132,100,13.9489,14.10648,0.08893882
2018-11-20 00:10:00,82190,420,720,12.65229,202.8946,-11.65442,-4.924272,284.0295,2.160704,-12.27265,4.002066,-28.92173,100,12.45934,12.67456,0.1361875
2018-11-20 00:20:00,82191,420,720,14.76776,207.0459,-13.17073,-6.602489,280.3567,2.472762,14.65013,4.372081,-30.26012,100,14.85426,15.10971,0.2049036
2018-11-20 00:30:00,82192,420,720,17.35362,203.068,-15.95219,-6.803195,280.7151,2.500407,-14.34026,3.729328,-29.83358,100,14.55363,14.77926,0.1876848
2018-11-20 00:40:00,82193,420,720,18.26047,204.8253,-16.56008,-7.683183,280.145,2.83708,-7.647605,-5.30861,-12.86264,35.17865,57.78225,15.69718,8.01792
2018-11-20 00:50:00,82194,420,720,16.20816,205.2052,-14.6643,-6.903783,280.8108,2.326555,-0.4825048,3.785697,-29.11645,100,14.31651,14.57611,0.1722076
2018-11-20 01:00:00,82195,420,720,15.23151,204.5076,-13.85992,-6.312531,282.4695,2.1173,13.03496,4.243875,-29.60748,100,13.20358,13.39127,0.1091441
2018-11-20 01:10:00,82196,420,720,14.58922,204.8703,-13.23547,-6.137103,279.6794,2.257028,0.06084538,4.325163,-30.16623,100,13.56685,13.80287,0.1458901
2018-11-20 01:20:00,82197,420,720,14.47798,205.0318,-13.12065,-6.118521,279.8067,2.096919,0.4821048,4.530995,-29.51081,100,13.65414,13.82503,0.1084499
2018-11-20 01:30:00,82198,420,720,15.73373,208.7083,-13.79649,-7.561235,282.1602,1.972961,-12.6979,4.32787,-29.6506,100,12.84843,13.01657,0.09266207
2018-11-20 01:40:00,82199,420,720,14.32043,203.6395,-13.06964,-5.774983,279.1693,2.05326,-13.42921,4.266079,-29.90441,100,13.58333,13.80841,0.1353111
2018-11-20 01:50:00,82200,420,720,10.97682,207.2822,-9.766936,-4.911945,282.2336,1.825821,-11.55704,4.014374,-30.12347,100,11.69907,11.82812,0.08124988
2018-11-20 02:00:00,82201,420,720,13.10302,206.9106,-11.67986,-5.933134,281.3571,1.900741,-0.35431,4.120893,-30.27444,100,12.63243,12.96654,0.2193151
2018-11-20 02:10:00,82202,420,720,12.32331,203.604,-11.27495,-4.819117,281.2704,1.873038,-0.9856596,4.410021,-29.83135,100,11.09303,11.31136,0.1496194
2018-11-20 02:20:00,82203,420,720,10.72722,215.4642,-8.674083,-6.18165,282.7111,1.767001,-10.33292,4.005475,-29.72851,100,10.48228,10.70826,0.1583896
2018-11-20 02:30:00,82204,420,720,10.45169,213.2329,-8.726636,-5.448389,281.8077,1.705785,9.726955,5.260037,-29.57727,100,9.874511,10.07097,0.1226414
2018-11-20 02:40:00,82205,420,720,9.686452,208.8727,-8.466302,-4.699185,281.5853,1.766095,0.1249447,7.675762,-29.84202,100,10.22549,10.3557,0.07915166
2018-11-20 02:50:00,82206,420,720,7.785195,211.4901,-6.70097,-3.694655,286.5594,1.684673,-9.259676,4.293647,-31.02165,100,9.410772,9.566156,0.100959
2018-11-20 03:00:00,82207,420,720,10.79835,215.0278,-8.942495,-6.003258,287.2733,1.782292,-9.316855,4.250484,-30.69281,100,9.485206,9.613964,0.09402344
2018-11-20 03:10:00,82208,420,720,9.071614,213.3774,-7.577049,-4.983144,281.6605,1.65684,0.3317332,3.995998,-30.536,100,9.439048,9.574817,0.1009201
2018-11-20 03:20:00,82209,420,720,8.518914,211.4897,-7.276032,-4.411657,282.3609,1.720869,-9.22734,5.722938,-29.92259,100,9.3854,9.658914,0.17548
2018-11-20 03:30:00,82210,420,720,11.3725,205.1917,-10.2482,-4.844841,281.492,1.741333,-9.677787,4.529184,-30.45241,100,9.83296,9.96952,0.08414279
2018-11-20 03:40:00,82211,420,720,10.98226,208.4837,-9.677355,-5.173859,279.5597,1.816402,-5.084865,-1.753841,-11.78039,34.54989,55.16558,10.30735,5.184687
2018-11-20 03:50:00,82212,420,720,6.95156,216.6806,-5.629126,-4.045663,281.6713,1.73678,0.377111,4.367274,-31.34424,100,9.686893,9.885115,0.1045338
2018-11-20 04:00:00,82213,420,720,7.023288,217.9394,-5.542783,-4.20039,280.5723,1.695081,0.5781763,4.760447,-31.55204,100,8.449263,8.635252,0.1557713
2018-11-20 04:10:00,82214,420,720,3.816579,216.485,-2.998362,-2.235215,284.5679,1.561812,0.2124882,7.214056,-30.62533,100,6.892238,6.97718,0.06581279
2018-11-20 04:20:00,82215,420,720,2.541663,267.9033,-0.454475,-1.916307,281.4927,1.534923,0.1560099,21.93621,-25.53277,100,6.429508,6.573647,0.07424947
2018-11-20 04:30:00,82216,420,720,1.974776,237.0138,-0.9454699,-1.331715,280.0814,1.460491,0.1949964,14.77936,-29.35086,100,5.419588,5.520195,0.05699576
2018-11-20 04:40:00,82217,420,720,1.470995,164.0185,0.970889,-0.5942459,273.1765,1.51186,-4,0.3708385,4.079834,-35.61637,100,4.625559,4.728418
